Open,High,Low,Close,Volume
66.75640021366904,66.99077762058634,64.1347578473476,64.84513854980469,180991600
66.11125243793057,67.14782951135057,65.77056644151477,66.71290588378906,116862400
66.65733345514633,68.07809487584751,66.41570756383898,66.4543685913086,124814400
66.9787077583751,68.3825537591584,66.93037962499518,68.37288665771484,126161200
68.09018514896542,68.7522452213369,67.64318307081028,68.42121887207031,117087600
68.88270980207805,69.06392923095741,67.22032976851494,67.31214141845703,112004800
68.79815533490073,69.99178804731254,68.59519043374839,69.52303314208984,137280800
70.06185756526263,71.16608991336996,69.67284332982524,70.98970031738281,183064000
69.16542249456992,72.24615310349837,69.06877359729275,69.84680938720703,240616800
69.87097499683554,70.9631215704607,69.18233960605242,70.8350601196289,133568000
71.29414381435919,72.7294023781066,71.14916678667844,71.89820861816406,147751200
72.59892736503848,73.27064717863384,72.21474300795924,72.64000701904297,142333600
73.26580616038919,73.73697961793019,72.96377378346223,73.39144897460938,115215200
74.05047071308249,75.19160756554702,73.72339119914562,75.1383056640625,133838400
74.64644722875487,76.81484814613628,74.4380826460871,76.32060241699219,145946400
77.00384337710936,77.45448798811958,75.32727004325628,75.44841003417969,162301200
75.62770513487014,76.54837362731435,73.46172121123148,74.53744506835938,200622400
73.77666307126731,75.05590079240729,73.05466622572446,74.99533081054688,158929200
72.76878686428954,74.5979975896763,72.7348641211466,74.55196380615234,166348400
75.87484910466534,76.68163844546383,75.18434945980863,76.30852508544922,135178400
76.32544366072712,77.17099822391936,75.83604087922785,75.86753845214844,101729600
76.72522208271401,77.41329633678234,76.68645639876391,77.3430404663086,111504800
77.204952332668,77.74523944094076,76.52898900422082,76.76642608642578,102688800
76.5047688140829,77.34306311157628,76.4030153334949,77.26068878173828,81803200
78.37757568234818,78.55686050645615,76.68161577577496,76.73734283447266,125522000
76.59439371595593,77.21704762323688,75.85543536682479,77.0716781616211,112945200
76.74702903556799,78.36303980666368,76.47083369438819,77.10560607910156,133560800
77.34788852176631,77.80821903420895,76.67435043039059,77.03050231933594,153532400
76.9844643152945,78.09895371175787,76.85363105469186,77.97781372070312,80791200
77.71130947324757,78.36304326033381,77.27035810172477,78.33881378173828,87642800
78.65861858793946,79.03173182452788,78.08683399477036,78.77006530761719,104491200
78.59320375117642,78.89120338502829,77.71856920653472,78.09168243408203,87560400
78.34121596973901,80.37636588026136,78.31214356147102,80.3157958984375,137250400
80.01296326734492,80.82460267780965,79.30308470158906,80.79067993164062,95654400
80.47088393003234,83.7343884798814,80.43938634656227,83.3418960571289,147712400
84.28919748972832,85.95365964938672,83.85067134903046,85.4860610961914,166651600
84.63081104253492,85.05480096655532,81.2800824962617,81.3818359375,201662400
83.51875818704126,84.26497730063338,80.97481830000675,82.08445739746094,200146000
80.73980469603605,83.75134312369018,80.57747385342842,83.099609375,138808800
85.15172088189794,85.57329308072946,83.51875616005826,85.30193328857422,165428800
86.04575148687181,86.10632149459083,85.062095153019,85.18323516845703,114406400
85.13960120703389,85.63385439323685,84.60900750577136,85.21713256835938,96820400
85.92217671437545,86.38735014117718,83.62293464807695,84.73015594482422,264476000
85.12264593038505,87.08995815364833,85.07661214341427,86.94701385498047,135445200
88.18991886652088,90.22022642343374,87.77077181014047,88.80288696289062,212155600
88.43218462838242,89.35042773903359,86.86220783951416,87.23532104492188,192623200
87.39039728120305,88.43219830369976,86.63205971274161,88.3934326171875,137522400
88.2892372764143,88.50971291769464,85.52966510284091,85.67745971679688,205256800
85.58539837995676,87.74653893980732,85.10810654900735,87.65204620361328,130646000
87.24017383067029,88.66963165860406,87.22079468512266,88.38373565673828,140223200
88.46127316123845,89.00397799978875,88.16811642903573,88.21656799316406,110737200
89.12270022857078,89.75747265090347,88.10270349025298,88.21656799316406,114041600
89.6435984064739,91.04397648582848,89.61210082402599,90.57637786865234,118655600
